,AGE,BOTTLER,BRAND,Body,CASK TYPE,CHILL FILTERED,Coutry of origin,COLOURING,COMPANY,COUNTRY,Classification,FINISH,FLAVOUR,GRAPE,GRAPE TYPE,Main_Category,NOSE,PALATE,Price,Product_Variant,REGION,SIZE,STYLE,Sub_Category,Sub_Sub_Category,TEMPERATURE,TYPES,Unnamed: 0,VINTAGE,product description,VOLUME
35,,,['OFFICERS CHOICE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,660.00,OFFICERS CHOICE PRESTIGE_1 Ltr,,"['1 Ltr', '750ML', '375ML', '180ML', '90ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],10,,"Officer's choice blue delivers
a smooth palate experience, bringing together a fine blend of scotch malts and
select Indian grain spirits. Blue rare grain whisky is a premium variant of
officer's choice. It comes in an elegantly designed, well-shaped premium bottle., A truly exquisite whisky, it derives the
distinctive taste and character from the charred oak barrels it is matured in.
The strong toasted touch of charred oak, combined with the deep notes of fruity
and floral flavours create a complex harmony that makes it a rich and rare
blend.",1 L
36,,,['OFFICERS CHOICE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,520.00,OFFICERS CHOICE PRESTIGE_750ML,,"['1 Ltr', '750ML', '375ML', '180ML', '90ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],10,,"Officer's choice blue delivers
a smooth palate experience, bringing together a fine blend of scotch malts and
select Indian grain spirits. Blue rare grain whisky is a premium variant of
officer's choice. It comes in an elegantly designed, well-shaped premium bottle., A truly exquisite whisky, it derives the
distinctive taste and character from the charred oak barrels it is matured in.
The strong toasted touch of charred oak, combined with the deep notes of fruity
and floral flavours create a complex harmony that makes it a rich and rare
blend.",750
37,,,['OFFICERS CHOICE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,260.00,OFFICERS CHOICE PRESTIGE_375ML,,"['1 Ltr', '750ML', '375ML', '180ML', '90ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],10,,"Officer's choice blue delivers
a smooth palate experience, bringing together a fine blend of scotch malts and
select Indian grain spirits. Blue rare grain whisky is a premium variant of
officer's choice. It comes in an elegantly designed, well-shaped premium bottle., A truly exquisite whisky, it derives the
distinctive taste and character from the charred oak barrels it is matured in.
The strong toasted touch of charred oak, combined with the deep notes of fruity
and floral flavours create a complex harmony that makes it a rich and rare
blend.",375
38,,,['OFFICERS CHOICE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,135.00,OFFICERS CHOICE PRESTIGE_180ML,,"['1 Ltr', '750ML', '375ML', '180ML', '90ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],10,,"The finely balanced malt blend of Officers choice prestige whisky encourages
its patrons to follow their moral compass and awaken the officer hidden within
and ensures a delightful experience with each sip., Officer's choice prestige whisky is a perfect
blend of indian malt spirits and the best chosen indian neutral spirits. It is
a rare whisky with just the right mixture of smoothness and potency.",180
39,,,['OFFICERS CHOICE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,70.00,OFFICERS CHOICE PRESTIGE_90ML,,"['1 Ltr', '750ML', '375ML', '180ML', '90ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],10,,"The finely balanced malt blend of Officers choice prestige whisky encourages
its patrons to follow their moral compass and awaken the officer hidden within
and ensures a delightful experience with each sip., Officer's choice prestige whisky is a perfect
blend of indian malt spirits and the best chosen indian neutral spirits. It is
a rare whisky with just the right mixture of smoothness and potency.",90
40,['12 YEAR OLD'],,['OLD OAK'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,1500.00,OLD OAK 12 YRS_750ML,,['750ML'],,indian-whiskey,Blended,,,11,,"The finely balanced malt blend of Officers choice prestige whisky encourages
its patrons to follow their moral compass and awaken the officer hidden within
and ensures a delightful experience with each sip., Officer's choice prestige whisky is a perfect
blend of indian malt spirits and the best chosen indian neutral spirits. It is
a rare whisky with just the right mixture of smoothness and potency.",750
41,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,1350.00,ROCKFORD CLASSIC WHISKY_750ML,,"['750ML', '180ML', '375ML']",,indian-whiskey,Blended,,,12,,"The finely balanced malt blend of Officers choice prestige whisky encourages
its patrons to follow their moral compass and awaken the officer hidden within
and ensures a delightful experience with each sip., Officer's choice prestige whisky is a perfect
blend of indian malt spirits and the best chosen indian neutral spirits. It is
a rare whisky with just the right mixture of smoothness and potency.",750
42,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,340.00,ROCKFORD CLASSIC WHISKY_180ML,,"['750ML', '180ML', '375ML']",,indian-whiskey,Blended,,,12,,"The finely balanced malt blend of Officers choice prestige whisky encourages
its patrons to follow their moral compass and awaken the officer hidden within
and ensures a delightful experience with each sip., Officer's choice prestige whisky is a perfect
blend of indian malt spirits and the best chosen indian neutral spirits. It is
a rare whisky with just the right mixture of smoothness and potency.",180
43,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,675.00,ROCKFORD CLASSIC WHISKY_375ML,,"['750ML', '180ML', '375ML']",,indian-whiskey,Blended,,,12,,"Old Oak Whisky is blended in
12 year old malt &amp; matured with roasted oak chips giving it the woody
smoked taste. Old Oak is an outstanding example of a massively complex &amp; complex
malt whisky., The beautiful intense with
gentle oak &amp; honey compliment it off superbly. A mouthful feels fresh &amp;
crisp &amp; along with an outstanding sweet maltiness &amp; soft spice has a
long &amp; rich follow through.",375
44,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,400.00,ROCKFORD FINE &amp; RARE WHISKY_180ML,,"['180ML', '375ML', '750ML', '60ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],13,,"The finest oak aged Scottish
malt whiskies are blended with superb charcoal filtered Indian grain spirits
under the supervision of our Scottish master blender to produce this
outstanding whisky., The taste is in The House of
Rockford style smooth and mellow, yet with great depth and sophistication
appealing to the discerning whisky drinker.",180
45,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,790.00,ROCKFORD FINE &amp; RARE WHISKY_375ML,,"['180ML', '375ML', '750ML', '60ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],13,,"The finest oak aged Scottish
malt whiskies are blended with superb charcoal filtered Indian grain spirits
under the supervision of our Scottish master blender to produce this
outstanding whisky., The taste is in The House of
Rockford style smooth and mellow, yet with great depth and sophistication
appealing to the discerning whisky drinker.",375
46,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,1575.00,ROCKFORD FINE &amp; RARE WHISKY_750ML,,"['180ML', '375ML', '750ML', '60ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],13,,"The finest oak aged Scottish
malt whiskies are blended with superb charcoal filtered Indian grain spirits
under the supervision of our Scottish master blender to produce this
outstanding whisky., The taste is in The House of
Rockford style smooth and mellow, yet with great depth and sophistication
appealing to the discerning whisky drinker.",750
47,,,['ROCKFORD'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,130.00,ROCKFORD FINE &amp; RARE WHISKY_60ML,,"['180ML', '375ML', '750ML', '60ML']",,indian-whiskey,Blended,,['BLENDED WHISKEY'],13,,"A
Fine &amp; Rare Whisky made from Rarest Oak Aged Scottish Malt Whiskies blended
with the Finest Charcoal Filtered Indian Grain Spirits under the expert
supervision of our Scottish Master Blender., <span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 10pt; font-family: Arial, ""sans-serif"";'>Colour:<span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 10pt; font-family: Arial, ""sans-serif"";'> Deep, Rich Golden Colour.<br/>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Nose:<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Warm and well rounded, deep undertones are offset by
lighter fresh top-notes.<o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Taste:<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Smooth yet complex with excellent maturity, a mellow
sweetness together with balanced oak and fruit.<o:p></o:p>, Finish:,  Clean, good length with hints of oak.",60
48,,,['ROYAL CHALLENGE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,1170.00,ROYAL CHALLENGE AMERICAN PRIDE_750ML,,"['750ML', '180ML']",,indian-whiskey,Blended,,['WHISKY'],14,,"A
Fine &amp; Rare Whisky made from Rarest Oak Aged Scottish Malt Whiskies blended
with the Finest Charcoal Filtered Indian Grain Spirits under the expert
supervision of our Scottish Master Blender., <span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 10pt; font-family: Arial, ""sans-serif"";'>Colour:<span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 10pt; font-family: Arial, ""sans-serif"";'> Deep, Rich Golden Colour.<br/>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Nose:<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Warm and well rounded, deep undertones are offset by
lighter fresh top-notes.<o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Taste:<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Smooth yet complex with excellent maturity, a mellow
sweetness together with balanced oak and fruit.<o:p></o:p>, Finish:,  Clean, good length with hints of oak.",750
49,,,['ROYAL CHALLENGE'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,280.00,ROYAL CHALLENGE AMERICAN PRIDE_180ML,,"['750ML', '180ML']",,indian-whiskey,Blended,,['WHISKY'],14,,"A
Fine &amp; Rare Whisky made from Rarest Oak Aged Scottish Malt Whiskies blended
with the Finest Charcoal Filtered Indian Grain Spirits under the expert
supervision of our Scottish Master Blender., <span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 10pt; font-family: Arial, ""sans-serif"";'>Colour:<span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 10pt; font-family: Arial, ""sans-serif"";'> Deep, Rich Golden Colour.<br/>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Nose:<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Warm and well rounded, deep undertones are offset by
lighter fresh top-notes.<o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Taste:<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Smooth yet complex with excellent maturity, a mellow
sweetness together with balanced oak and fruit.<o:p></o:p>, Finish:,  Clean, good length with hints of oak.",180
